Lexer output for: Nexus\nexus.wfl
==============================================

   0: KeywordOpen at line 10, column 1 (length: 4)
1034: KeywordWith at line 343, column 77 (length: 4)
1035: StringLiteral(")") at line 343, column 82 (length: 3)
1036: KeywordEnd at line 344, column 1 (length: 3)
1037: KeywordTry at line 344, column 5 (length: 3)
1038: Identifier("log_message") at line 346, column 1 (length: 11)
1039: KeywordWith at line 346, column 13 (length: 4)
1040: StringLiteral("Action/Function Tests completed.") at line 346, column 18 (length: 34)
1041: Identifier("log_message") at line 351, column 1 (length: 11)
1042: KeywordWith at line 351, column 13 (length: 4)
1043: StringLiteral("Starting Pattern Matching Tests...") at line 351, column 18 (length: 36)
1044: KeywordStore at line 354, column 1 (length: 5)
1045: Identifier("pat") at line 354, column 7 (length: 3)
1046: KeywordAs at line 354, column 11 (length: 2)
1047: KeywordPattern at line 354, column 14 (length: 7)
1048: StringLiteral("3 digits") at line 354, column 22 (length: 10)
1049: KeywordStore at line 357, column 1 (length: 5)
1050: Identifier("text1") at line 357, column 7 (length: 5)
1051: KeywordAs at line 357, column 13 (length: 2)
1052: StringLiteral("abc123xyz") at line 357, column 16 (length: 11)
1053: KeywordCheck at line 358, column 1 (length: 5)
1054: KeywordIf at line 358, column 7 (length: 2)
1055: Identifier("text1") at line 358, column 10 (length: 5)
1056: KeywordContains at line 358, column 16 (length: 8)
1057: Identifier("pat") at line 358, column 25 (length: 3)
1058: Colon at line 358, column 28 (length: 1)
1059: Identifier("log_message") at line 359, column 5 (length: 11)
1060: KeywordWith at line 359, column 17 (length: 4)
1061: StringLiteral("Pattern test (\"abc123xyz\" contains 3 digits): PASS") at line 359, column 22 (length: 54)
1062: KeywordOtherwise at line 360, column 1 (length: 9)
1063: Colon at line 360, column 10 (length: 1)
1064: Identifier("log_message") at line 361, column 5 (length: 11)
1065: KeywordWith at line 361, column 17 (length: 4)
1066: StringLiteral("Pattern test (\"abc123xyz\" should contain 3 digits): FAIL") at line 361, column 22 (length: 60)
1067: KeywordEnd at line 362, column 1 (length: 3)
1068: KeywordCheck at line 362, column 5 (length: 5)
1069: KeywordStore at line 365, column 1 (length: 5)
1070: Identifier("text2") at line 365, column 7 (length: 5)
1071: KeywordAs at line 365, column 13 (length: 2)
1072: StringLiteral("abc45xyz") at line 365, column 16 (length: 10)
1073: KeywordCheck at line 366, column 1 (length: 5)
1074: KeywordIf at line 366, column 7 (length: 2)
1075: Identifier("text2") at line 366, column 10 (length: 5)
1076: KeywordContains at line 366, column 16 (length: 8)
1077: Identifier("pat") at line 366, column 25 (length: 3)
1078: Colon at line 366, column 28 (length: 1)
1079: Identifier("log_message") at line 367, column 5 (length: 11)
1080: KeywordWith at line 367, column 17 (length: 4)
1081: StringLiteral("Pattern test (\"abc45xyz\" should NOT contain 3 digits): FAIL") at line 367, column 22 (length: 63)
1082: KeywordOtherwise at line 368, column 1 (length: 9)
1083: Colon at line 368, column 10 (length: 1)
1084: Identifier("log_message") at line 369, column 5 (length: 11)
1085: KeywordWith at line 369, column 17 (length: 4)
1086: StringLiteral("Pattern test (\"abc45xyz\" no 3-digit sequence): PASS") at line 369, column 22 (length: 55)
1087: KeywordEnd at line 370, column 1 (length: 3)
1088: KeywordCheck at line 370, column 5 (length: 5)
1089: Identifier("log_message") at line 372, column 1 (length: 11)
1090: KeywordWith at line 372, column 13 (length: 4)
1091: StringLiteral("Pattern Matching Tests completed.") at line 372, column 18 (length: 35)
1092: Identifier("log_message") at line 377, column 1 (length: 11)
1093: KeywordWith at line 377, column 13 (length: 4)
1094: StringLiteral("Starting Async I/O and Concurrency Tests...") at line 377, column 18 (length: 45)
1095: KeywordOpen at line 380, column 1 (length: 4)
1096: KeywordFile at line 380, column 6 (length: 4)
1097: KeywordAt at line 380, column 11 (length: 2)
1098: StringLiteral("temp1.txt") at line 380, column 14 (length: 11)
1099: KeywordAs at line 380, column 26 (length: 2)
1100: Identifier("file1") at line 380, column 29 (length: 5)
1101: KeywordWait at line 381, column 1 (length: 4)
1102: KeywordFor at line 381, column 6 (length: 3)
1103: KeywordWrite at line 381, column 10 (length: 5)
1104: KeywordContent at line 381, column 16 (length: 7)
1105: StringLiteral("FileOneContent") at line 381, column 24 (length: 16)
1106: KeywordInto at line 381, column 41 (length: 4)
1107: Identifier("file1") at line 381, column 46 (length: 5)
1108: KeywordClose at line 382, column 1 (length: 5)
1109: KeywordFile at line 382, column 7 (length: 4)
1110: Identifier("file1") at line 382, column 12 (length: 5)
1111: KeywordOpen at line 384, column 1 (length: 4)
1112: KeywordFile at line 384, column 6 (length: 4)
1113: KeywordAt at line 384, column 11 (length: 2)
1114: StringLiteral("temp2.txt") at line 384, column 14 (length: 11)
1115: KeywordAs at line 384, column 26 (length: 2)
1116: Identifier("file2") at line 384, column 29 (length: 5)
1117: KeywordWait at line 385, column 1 (length: 4)
1118: KeywordFor at line 385, column 6 (length: 3)
1119: KeywordWrite at line 385, column 10 (length: 5)
1120: KeywordContent at line 385, column 16 (length: 7)
1121: StringLiteral("FileTwoContent") at line 385, column 24 (length: 16)
1122: KeywordInto at line 385, column 41 (length: 4)
1123: Identifier("file2") at line 385, column 46 (length: 5)
1124: KeywordClose at line 386, column 1 (length: 5)
1125: KeywordFile at line 386, column 7 (length: 4)
1126: Identifier("file2") at line 386, column 12 (length: 5)
1127: KeywordOpen at line 389, column 1 (length: 4)
1128: KeywordFile at line 389, column 6 (length: 4)
1129: KeywordAt at line 389, column 11 (length: 2)
1130: StringLiteral("temp1.txt") at line 389, column 14 (length: 11)
1131: KeywordAnd at line 389, column 26 (length: 3)
1132: KeywordRead at line 389, column 30 (length: 4)
1133: KeywordContent at line 389, column 35 (length: 7)
1134: KeywordAs at line 389, column 43 (length: 2)
1135: Identifier("content1") at line 389, column 46 (length: 8)
1136: KeywordOpen at line 390, column 1 (length: 4)
1137: KeywordFile at line 390, column 6 (length: 4)
1138: KeywordAt at line 390, column 11 (length: 2)
1139: StringLiteral("temp2.txt") at line 390, column 14 (length: 11)
1140: KeywordAnd at line 390, column 26 (length: 3)
1141: KeywordRead at line 390, column 30 (length: 4)
1142: KeywordContent at line 390, column 35 (length: 7)
1143: KeywordAs at line 390, column 43 (length: 2)
1144: Identifier("content2") at line 390, column 46 (length: 8)
1145: KeywordStore at line 393, column 1 (length: 5)
1146: Identifier("concurrent_counter") at line 393, column 7 (length: 18)
1147: KeywordAs at line 393, column 26 (length: 2)
1148: IntLiteral(0) at line 393, column 29 (length: 1)
1149: KeywordCount at line 394, column 1 (length: 5)
1150: KeywordFrom at line 394, column 7 (length: 4)
1151: IntLiteral(1) at line 394, column 12 (length: 1)
1152: KeywordTo at line 394, column 14 (length: 2)
1153: IntLiteral(100) at line 394, column 17 (length: 3)
1154: Colon at line 394, column 20 (length: 1)
1155: KeywordChange at line 395, column 5 (length: 6)
1156: Identifier("concurrent_counter") at line 395, column 12 (length: 18)
1157: KeywordTo at line 395, column 31 (length: 2)
1158: Identifier("concurrent_counter") at line 395, column 34 (length: 18)
1159: KeywordPlus at line 395, column 53 (length: 4)
1160: IntLiteral(1) at line 395, column 58 (length: 1)
1161: KeywordEnd at line 396, column 1 (length: 3)
1162: KeywordCount at line 396, column 5 (length: 5)
1163: KeywordWait at line 399, column 1 (length: 4)
1164: KeywordFor at line 399, column 6 (length: 3)
1165: Identifier("content1") at line 399, column 10 (length: 8)
1166: KeywordWait at line 400, column 1 (length: 4)
1167: KeywordFor at line 400, column 6 (length: 3)
1168: Identifier("content2") at line 400, column 10 (length: 8)
1169: KeywordCheck at line 403, column 1 (length: 5)
1170: KeywordIf at line 403, column 7 (length: 2)
1171: Identifier("content1") at line 403, column 10 (length: 8)
1172: KeywordIs at line 403, column 19 (length: 2)
1173: KeywordEqual at line 403, column 22 (length: 5)
1174: KeywordTo at line 403, column 28 (length: 2)
1175: StringLiteral("FileOneContent") at line 403, column 31 (length: 16)
1176: KeywordAnd at line 403, column 48 (length: 3)
1177: Identifier("content2") at line 403, column 52 (length: 8)
1178: KeywordIs at line 403, column 61 (length: 2)
1179: KeywordEqual at line 403, column 64 (length: 5)
1180: KeywordTo at line 403, column 70 (length: 2)
1181: StringLiteral("FileTwoContent") at line 403, column 73 (length: 16)
1182: Colon at line 403, column 89 (length: 1)
1183: Identifier("log_message") at line 404, column 5 (length: 11)
1184: KeywordWith at line 404, column 17 (length: 4)
1185: StringLiteral("Concurrent file read test: PASS (content1 & content2 OK)") at line 404, column 22 (length: 58)
1186: KeywordOtherwise at line 405, column 1 (length: 9)
1187: Colon at line 405, column 10 (length: 1)
1188: Identifier("log_message") at line 406, column 5 (length: 11)
1189: KeywordWith at line 406, column 17 (length: 4)
1190: StringLiteral("Concurrent file read test: FAIL (content1=") at line 406, column 22 (length: 44)
1191: KeywordWith at line 406, column 67 (length: 4)
1192: Identifier("content1") at line 406, column 72 (length: 8)
1193: KeywordWith at line 406, column 81 (length: 4)
1194: StringLiteral(", content2=") at line 406, column 86 (length: 13)
1195: KeywordWith at line 406, column 100 (length: 4)
1196: Identifier("content2") at line 406, column 105 (length: 8)
1197: KeywordWith at line 406, column 114 (length: 4)
1198: StringLiteral(")") at line 406, column 119 (length: 3)
1199: KeywordEnd at line 407, column 1 (length: 3)
1200: KeywordCheck at line 407, column 5 (length: 5)
1201: Identifier("log_message") at line 409, column 1 (length: 11)
1202: KeywordWith at line 409, column 13 (length: 4)
1203: StringLiteral("Async I/O and Concurrency Tests completed.") at line 409, column 18 (length: 44)
1204: KeywordClose at line 416, column 1 (length: 5)
1205: KeywordFile at line 416, column 7 (length: 4)
1206: Identifier("logHandle log_message") at line 416, column 12 (length: 21)
1207: KeywordWith at line 418, column 13 (length: 4)
1208: StringLiteral("All tests completed.") at line 418, column 18 (length: 22)
1209: KeywordDisplay at line 419, column 1 (length: 7)
1210: StringLiteral("Nexus WFL Integration Testing finished. See nexus.log for details.") at line 419, column 9 (length: 68)
